Keuwl Accelerometer Data File
2020-08-26 16-30-27

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
1.6100509,-0.021548,-0.095768,9.759963,9.760457,0.576412,257.319611
1.6200010,-0.022745,-0.095768,9.752781,9.753278,0.578446,256.639771
1.6301399,-0.025139,-0.099359,9.758766,9.759305,0.601984,255.801453
1.6400579,-0.019154,-0.098162,9.746795,9.747308,0.587841,258.959045
1.6500070,-0.023942,-0.100556,9.761160,9.761707,0.606840,256.607513
1.6600100,-0.027533,-0.090980,9.752781,9.753244,0.558481,253.162521
1.6700870,-0.026336,-0.100556,9.757569,9.758122,0.610056,255.323608
1.6800240,-0.023942,-0.099359,9.747993,9.748528,0.600683,256.452057
1.6900710,-0.023942,-0.094571,9.756371,9.756859,0.572666,255.793228
1.7000660,-0.025139,-0.095768,9.747993,9.748495,0.581819,255.291702
1.7101430,-0.023942,-0.094571,9.755175,9.755662,0.572666,255.793228
1.7200329,-0.023942,-0.090980,9.753978,9.754432,0.552847,255.256439
1.7300340,-0.013168,-0.080206,9.742006,9.742345,0.477654,260.676422
1.7400639,-0.023942,-0.093374,9.757569,9.758045,0.565791,255.618607
1.7501019,-0.023942,-0.098162,9.759963,9.760487,0.593473,256.293030
1.7600600,-0.029928,-0.095768,9.757569,9.758085,0.589171,252.645981
1.7700359,-0.031125,-0.099359,9.755175,9.755730,0.611338,252.606674
1.7800620,-0.027533,-0.104148,9.751583,9.752178,0.633038,255.191620
1.7900649,-0.028730,-0.095768,9.746795,9.747308,0.587841,253.300751
1.8000699,-0.021548,-0.094571,9.751583,9.752066,0.569926,257.164398
1.8100790,-0.019154,-0.098162,9.740809,9.741323,0.588174,258.959045
1.8200369,-0.016759,-0.084994,9.743204,9.743589,0.509373,258.845337
1.8300519,-0.011971,-0.101754,9.740809,9.741348,0.602634,263.290161
1.8400700,-0.008380,-0.096965,9.755175,9.755660,0.571640,265.060791
1.8500988,-0.021548,-0.093374,9.740809,9.741281,0.563365,257.005371
1.8600630,-0.026336,-0.095768,9.762358,9.762863,0.583162,254.623749
1.8700409,-0.026336,-0.095768,9.752781,9.753286,0.583162,254.623749
1.8800660,-0.026336,-0.098162,9.758766,9.759295,0.596761,254.981644
1.8900579,-0.023942,-0.094571,9.758766,9.759254,0.572666,255.793228
1.9001049,-0.025139,-0.092177,9.740809,9.741278,0.561626,254.744888
1.9100760,-0.027533,-0.105345,9.756371,9.756979,0.639496,255.352631
1.9200389,-0.025139,-0.092177,9.753978,9.754446,0.561277,254.744888
1.9300699,-0.023942,-0.087388,9.761160,9.761580,0.531923,254.678497
1.9400669,-0.020351,-0.098162,9.740809,9.741325,0.589835,258.287537
1.9501009,-0.014365,-0.095768,9.745598,9.746078,0.568895,261.469238
1.9600580,-0.021548,-0.105345,9.751583,9.752176,0.631801,258.439880
1.9700390,-0.023942,-0.093374,9.750386,9.750863,0.566482,255.618607
1.9800500,-0.025139,-0.098162,9.739613,9.740140,0.596105,255.635422
1.9900659,-0.027533,-0.096965,9.761160,9.761681,0.591822,254.148071
2.0000889,-0.031125,-0.090980,9.758766,9.759240,0.564753,251.113907
2.0100639,-0.026336,-0.090980,9.752781,9.753241,0.556375,253.855667
2.0200219,-0.023942,-0.090980,9.752781,9.753235,0.552847,255.256439
2.0300329,-0.021548,-0.086191,9.757569,9.757974,0.521521,255.963760
2.0400629,-0.019154,-0.092177,9.747993,9.748447,0.553554,258.261414
2.0500829,-0.015562,-0.102951,9.750386,9.750942,0.611978,261.404083
2.0600638,-0.014365,-0.102951,9.745598,9.746152,0.611018,262.056519
2.0700450,-0.021548,-0.105345,9.757569,9.758162,0.631181,258.439880
2.0800569,-0.023942,-0.105345,9.755175,9.755773,0.634273,257.195740
2.0900650,-0.026336,-0.104148,9.747993,9.748585,0.631491,255.808899
2.1001048,-0.038307,-0.086191,9.750386,9.750842,0.553908,246.037506
2.1100938,-0.027533,-0.090980,9.759963,9.760426,0.557780,253.162521
2.1200340,-0.025139,-0.093374,9.752781,9.753261,0.568207,254.931519
2.1300271,-0.023942,-0.092177,9.756371,9.756836,0.559182,255.439728
2.1400580,-0.026336,-0.090980,9.761160,9.761620,0.556023,253.855667
2.1501219,-0.023942,-0.089783,9.755175,9.755617,0.545722,255.068588
2.1600540,-0.021548,-0.088585,9.752781,9.753207,0.535589,256.328705
2.1700439,-0.022745,-0.093374,9.761160,9.761633,0.564059,256.309937
2.1800261,-0.021548,-0.099359,9.752781,9.753311,0.597416,257.763885
2.1900139,-0.025139,-0.101754,9.751583,9.752147,0.616120,256.122467
2.2000849,-0.026336,-0.086191,9.744401,9.744818,0.530080,253.009171
2.2100630,-0.032322,-0.088585,9.755175,9.755630,0.553908,249.954758
2.2200260,-0.028730,-0.095768,9.746795,9.747308,0.587841,253.300751
2.2300699,-0.022745,-0.099359,9.762358,9.762890,0.598071,257.106262
2.2400639,-0.022745,-0.094571,9.740809,9.741295,0.571982,256.476837
2.2500899,-0.023942,-0.093374,9.757569,9.758045,0.565791,255.618607
2.2600389,-0.014365,-0.101754,9.755175,9.755715,0.603283,261.964294
2.2700219,-0.022745,-0.087388,9.757569,9.757987,0.530080,255.411087
2.2800989,-0.023942,-0.099359,9.737218,9.737755,0.601659,256.452057
2.2900610,-0.025139,-0.094571,9.762358,9.762848,0.574031,255.113739
2.3000979,-0.025139,-0.096965,9.758766,9.759280,0.588174,255.465546
2.3101029,-0.027533,-0.094571,9.761160,9.761657,0.578107,253.767654
2.3200209,-0.025139,-0.093374,9.744401,9.744881,0.568551,254.931519
2.3300290,-0.026336,-0.092177,9.763555,9.764026,0.563018,254.054611
2.3400738,-0.026336,-0.098162,9.751583,9.752113,0.597416,254.981644
2.3501151,-0.007183,-0.099359,9.738416,9.738925,0.585840,265.865326
2.3600819,-0.022745,-0.090980,9.750386,9.750837,0.551074,255.963760
2.3700480,-0.022745,-0.092177,9.763555,9.764016,0.557078,256.138977
2.3800509,-0.023942,-0.086191,9.739613,9.740024,0.526376,254.475891
2.3900678,-0.025139,-0.084994,9.757569,9.757972,0.520394,253.523117
2.4000618,-0.031125,-0.093374,9.756371,9.756868,0.578107,251.565048
2.4101000,-0.025139,-0.096965,9.759963,9.760477,0.588174,255.465546
2.4200330,-0.026336,-0.094571,9.747993,9.748487,0.576752,254.438492
2.4300318,-0.027533,-0.105345,9.747993,9.748601,0.640108,255.352631
2.4400797,-0.026336,-0.090980,9.753978,9.754437,0.556375,253.855667
2.4500778,-0.025139,-0.090980,9.765948,9.766405,0.554261,254.553680
2.4601080,-0.022745,-0.086191,9.750386,9.750793,0.523767,255.217270
2.4700379,-0.023942,-0.083797,9.752781,9.753171,0.512437,254.054611
2.4800360,-0.026336,-0.093374,9.759963,9.760446,0.569583,254.248825
2.4900699,-0.025139,-0.094571,9.762358,9.762848,0.574031,255.113739
2.5000539,-0.027533,-0.090980,9.745598,9.746061,0.558831,253.162521
2.5101209,-0.027533,-0.098162,9.761160,9.761692,0.598398,254.331833
2.5200341,-0.025139,-0.094571,9.762358,9.762848,0.574031,255.113739
2.5300128,-0.025139,-0.094571,9.752781,9.753272,0.575053,255.113739
2.5400801,-0.027533,-0.093374,9.742006,9.742493,0.572666,253.570694
2.5500689,-0.025139,-0.088585,9.752781,9.753216,0.541041,254.156921
2.5601127,-0.022745,-0.098162,9.749189,9.749710,0.592153,256.954376
2.5700369,-0.025139,-0.088585,9.758766,9.759201,0.541041,254.156921
2.5800250,-0.023942,-0.088585,9.753978,9.754410,0.539230,254.875992
2.5900319,-0.023942,-0.096965,9.769540,9.770051,0.586174,256.130310
2.6000597,-0.026336,-0.092177,9.749189,9.749660,0.563365,254.054611
2.6101110,-0.025139,-0.099359,9.755175,9.755713,0.601659,255.801453
2.6200509,-0.025139,-0.098162,9.745598,9.746124,0.595448,255.635422
2.6300559,-0.020351,-0.098162,9.769540,9.770054,0.587841,258.287537
2.6400330,-0.017957,-0.100556,9.745598,9.746133,0.600357,259.875336
2.6500609,-0.019154,-0.098162,9.743204,9.743717,0.587841,258.959045
2.6601169,-0.022745,-0.093374,9.755175,9.755648,0.564059,256.309937
2.6700840,-0.022745,-0.098162,9.759963,9.760484,0.591822,256.954376
2.6800539,-0.017957,-0.093374,9.739613,9.740077,0.559531,259.114471
2.6900389,-0.025139,-0.090980,9.746795,9.747252,0.554614,254.553680
2.7000639,-0.022745,-0.093374,9.757569,9.758042,0.564059,256.309937
2.7100840,-0.027533,-0.089783,9.756371,9.756824,0.551429,252.950974
2.7200649,-0.022745,-0.101754,9.746795,9.747353,0.612936,257.399841
2.7300379,-0.023942,-0.099359,9.751583,9.752119,0.600683,256.452057
2.7400320,-0.021548,-0.099359,9.769540,9.770069,0.596433,257.763885
2.7500689,-0.026336,-0.088585,9.749189,9.749627,0.542846,253.442932
2.7601190,-0.020351,-0.098162,9.751583,9.752098,0.588839,258.287537
2.7700698,-0.023942,-0.100556,9.750386,9.750934,0.607163,256.607513
2.7800369,-0.015562,-0.098162,9.761160,9.761666,0.583498,260.991486
2.7900169,-0.025139,-0.088585,9.743204,9.743639,0.541402,254.156921
2.8000350,-0.023942,-0.093374,9.755175,9.755651,0.565791,255.618607
2.8100009,-0.025139,-0.093374,9.752781,9.753261,0.568207,254.931519
2.8199978,-0.025139,-0.094571,9.767146,9.767636,0.574031,255.113739
2.8300128,-0.025139,-0.087388,9.734824,9.735249,0.534857,253.950989
2.8400609,-0.022745,-0.099359,9.759963,9.760495,0.598398,257.106262
2.8500669,-0.022745,-0.090980,9.747993,9.748444,0.551074,255.963760
2.8600738,-0.023942,-0.101754,9.758766,9.759326,0.613575,256.759491
2.8700409,-0.022745,-0.094571,9.742006,9.742492,0.571982,256.476837
