Keuwl Accelerometer Data File
2020-08-24 13-24-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.2401059,-0.055067,0.003591,9.731233,9.731389,0.325057,176.268600
2.2500169,-0.062249,0.005986,9.742006,9.742208,0.368505,174.507675
2.2600698,-0.058658,0.014365,9.732430,9.732616,0.354982,166.239212
2.2700670,-0.044293,0.003591,9.730036,9.730138,0.262443,175.364532
2.2800488,-0.056264,-0.004788,9.727641,9.727805,0.332791,184.864517
2.2900770,-0.052672,0.011971,9.736021,9.736171,0.317752,167.195740
2.3000760,-0.055067,0.001197,9.731233,9.731389,0.325057,178.754639
2.3100238,-0.058658,-0.005986,9.721656,9.721834,0.347179,185.826340
2.3200350,-0.057461,0.004788,9.731233,9.731403,0.339197,175.236359
2.3300459,-0.050278,-0.007183,9.731233,9.731365,0.299361,188.130096
2.3401158,-0.052672,-0.007183,9.732430,9.732574,0.312787,187.765167
2.3500290,-0.056264,0.005986,9.737218,9.737383,0.333378,173.927551
2.3600261,-0.053870,0.004788,9.739613,9.739762,0.317752,174.920395
2.3700218,-0.051475,-0.001197,9.737218,9.737354,0.303258,181.332214
2.3800609,-0.052672,0.003591,9.744401,9.744544,0.310274,176.099503
2.3901069,-0.059855,0.004788,9.734824,9.735009,0.353324,175.426086
2.4001269,-0.052672,0.011971,9.733627,9.733777,0.317752,167.195740
2.4100211,-0.050278,-0.002394,9.731233,9.731363,0.296735,182.726318
2.4200361,-0.063446,0.008380,9.746795,9.747005,0.375865,172.476181
2.4300537,-0.050278,0.001197,9.732430,9.732559,0.296075,178.636078
2.4400587,-0.057461,0.013168,9.738416,9.738594,0.346615,167.092590
2.4500358,-0.053870,0.009577,9.733627,9.733781,0.322034,169.919403
2.4600389,-0.058658,0.007183,9.737218,9.737397,0.347742,173.018936
2.4700310,-0.052672,0.009577,9.736021,9.736169,0.315899,169.695160
2.4800708,-0.051475,0.005986,9.738416,9.738553,0.304546,173.367493
2.4900448,-0.056264,-0.007183,9.734824,9.734989,0.333378,187.275009
2.5000908,-0.058658,0.005986,9.721656,9.721834,0.347179,174.173660
2.5100269,-0.055067,0.008380,9.726444,9.726604,0.328053,171.347458
2.5200069,-0.061052,0.011971,9.736021,9.736219,0.365840,168.906281
2.5300620,-0.057461,0.002394,9.739613,9.739782,0.338041,177.614059
2.5400550,-0.057461,0.007183,9.738416,9.738588,0.340923,172.874985
2.5501029,-0.046687,0.013168,9.736021,9.736142,0.285990,164.248825
2.5600550,-0.058658,0.010774,9.733627,9.733809,0.350545,169.592285
2.5700138,-0.061052,0.008380,9.733627,9.733823,0.363156,172.184708
2.5800140,-0.055067,0.009577,9.728839,9.728999,0.328649,170.134186
2.5900521,-0.063446,0.009577,9.732430,9.732641,0.377942,171.416382
2.6001379,-0.059855,0.011971,9.738416,9.738606,0.358820,168.690063
2.6100080,-0.056264,-0.003591,9.737218,9.737381,0.331613,183.652222
2.6200078,-0.059855,-0.008380,9.740809,9.740997,0.356083,187.969604
2.6299970,-0.059855,0.003591,9.737218,9.737403,0.353324,176.566376
2.6399958,-0.055067,0.004788,9.732430,9.732586,0.325057,175.030258
2.6499839,-0.064643,0.002394,9.739613,9.739827,0.380522,177.878906
2.6599998,-0.051475,0.007183,9.736021,9.736160,0.306467,172.056534
2.6700900,-0.068235,0.011971,9.738416,9.738662,0.407344,170.049377
2.6801019,-0.052672,0.001197,9.728839,9.728982,0.310904,178.698044
2.6900370,-0.058658,-0.002394,9.734824,9.735002,0.346050,182.337311
2.7000229,-0.049081,0.004788,9.742006,9.742131,0.290066,174.427795
2.7100201,-0.057461,0.013168,9.734824,9.735003,0.346615,167.092590
2.7204101,-0.059855,0.009577,9.730036,9.730225,0.357180,170.909729
2.7300920,-0.055067,0.007183,9.731233,9.731391,0.326858,172.568588
2.7400570,-0.053870,0.008380,9.732430,9.732582,0.320816,171.158188
2.7499950,-0.059855,0.013168,9.744401,9.744594,0.360452,167.592575
2.7600279,-0.056264,0.007183,9.737218,9.737384,0.334550,172.724991
2.7701497,-0.055067,-0.002394,9.722853,9.723009,0.325057,182.489548
2.7801409,-0.046687,0.004788,9.720459,9.720572,0.276953,174.143982
2.7900999,-0.051475,0.003591,9.724051,9.724188,0.304546,176.009094
2.8000078,-0.057461,-0.009577,9.730036,9.730210,0.343211,189.462326
2.8099949,-0.044293,0.002394,9.725247,9.725348,0.260947,176.905945
2.8200719,-0.056264,0.015562,9.736021,9.736197,0.343781,164.538788
2.8300700,-0.058658,0.003591,9.738416,9.738593,0.346050,176.496475
2.8400991,-0.063446,0.004788,9.731233,9.731441,0.374300,175.683975
2.8500359,-0.056264,0.008380,9.730036,9.730202,0.334550,171.528854
2.8600268,-0.057461,0.016759,9.738416,9.738600,0.352215,163.739792
2.8700819,-0.058658,0.016759,9.732430,9.732621,0.359365,164.054596
2.8800540,-0.051475,0.009577,9.733627,9.733768,0.307741,169.460815
2.8900840,-0.058658,0.005986,9.746795,9.746973,0.346615,174.173660
2.9000309,-0.049081,0.013168,9.733627,9.733760,0.298707,164.981644
2.9100249,-0.058658,0.002394,9.730036,9.730213,0.346050,177.662689
2.9200697,-0.056264,0.007183,9.742006,9.742171,0.333378,172.724991
2.9300537,-0.058658,0.002394,9.737218,9.737395,0.346050,177.662689
2.9400938,-0.061052,0.001197,9.737218,9.737410,0.359365,178.876694
2.9500239,-0.062249,0.002394,9.730036,9.730235,0.366908,177.797409
2.9600029,-0.056264,-0.001197,9.734824,9.734986,0.330431,181.218872
2.9700878,-0.056264,0.001197,9.738416,9.738578,0.330431,178.781128
2.9816477,-0.055067,0.013168,9.732430,9.732594,0.333378,166.551392
2.9912629,-0.061052,0.002394,9.726444,9.726636,0.359909,177.754257
3.0000482,-0.057461,0.014365,9.730036,9.730216,0.348866,165.963760
3.0100579,-0.058658,-0.003591,9.728839,9.729016,0.346050,183.503525
3.0200298,-0.047884,-0.003591,9.722853,9.722971,0.282549,184.289154
3.0300219,-0.053870,0.003591,9.726444,9.726594,0.317752,176.185928
3.0400341,-0.055067,-0.001197,9.731233,9.731389,0.325057,181.245361
3.0500569,-0.064643,-0.005986,9.732430,9.732646,0.382061,185.290085
3.0601189,-0.047884,-0.002394,9.724051,9.724169,0.282549,182.862411
3.0700579,-0.064643,0.002394,9.730036,9.730250,0.380522,177.878906
3.0800359,-0.061052,0.008380,9.743204,9.743399,0.362077,172.184708
3.0900469,-0.057461,0.002394,9.737218,9.737388,0.338041,177.614059
3.1000650,-0.061052,0.008380,9.740809,9.741005,0.363156,172.184708
3.1101270,-0.057461,0.003591,9.740809,9.740979,0.338041,176.423660
3.1201048,-0.055067,0.008380,9.736021,9.736180,0.327456,171.347458
3.1300218,-0.064643,0.007183,9.740809,9.741027,0.382573,173.659805
3.1400518,-0.053870,0.010774,9.733627,9.733783,0.323851,168.690063
3.1500609,-0.059855,0.004788,9.739613,9.739798,0.353324,175.426086
3.1601069,-0.062249,0.008380,9.732430,9.732632,0.369565,172.333191
3.1700709,-0.056264,0.001197,9.731233,9.731396,0.331613,178.781128
3.1800277,-0.053870,0.004788,9.733627,9.733777,0.317752,174.920395
3.1900358,-0.052672,0.002394,9.725247,9.725390,0.310904,177.397430
3.2000699,-0.061052,0.001197,9.742006,9.742198,0.359365,178.876694
3.2100658,-0.057461,0.008380,9.740809,9.740983,0.342069,171.702850
3.2200928,-0.057461,0.008380,9.737218,9.737391,0.342069,171.702850
3.2300260,-0.050278,0.007183,9.721656,9.721788,0.299361,171.869904
3.2400279,-0.052672,-0.001197,9.732430,9.732573,0.310904,181.301956
3.2500658,-0.052672,0.001197,9.732430,9.732573,0.310904,178.698044
3.2600770,-0.051475,0.003591,9.726444,9.726581,0.303258,176.009094
3.2701099,-0.043096,0.008380,9.727641,9.727740,0.258688,168.996460
3.2800229,-0.056264,0.005986,9.740809,9.740974,0.333378,173.927551
3.2900190,-0.058658,0.004788,9.738416,9.738593,0.346050,175.333145
3.3001018,-0.055067,0.010774,9.730036,9.730198,0.331022,168.929794
3.3100488,-0.051475,0.007183,9.734824,9.734962,0.305187,172.056534
3.3201058,-0.055067,0.002394,9.733627,9.733783,0.323851,177.510452
3.3300378,-0.063446,0.008380,9.742006,9.742216,0.375865,172.476181
3.3400240,-0.053870,0.009577,9.737218,9.737371,0.322034,169.919403
3.3500688,-0.059855,0.004788,9.737218,9.737403,0.353324,175.426086
3.3600471,-0.051475,0.013168,9.740809,9.740954,0.312787,165.650665
3.3700850,-0.061052,-0.002394,9.725247,9.725439,0.359909,182.245743
3.3800249,-0.051475,-0.002394,9.727641,9.727777,0.303258,182.662994
3.3899989,-0.052672,0.016759,9.730036,9.730193,0.325659,162.349869
3.4000640,-0.052672,-0.002394,9.730036,9.730179,0.310904,182.602570
3.4100568,-0.061052,-0.004788,9.728839,9.729032,0.360452,184.484604
